CO2_concentration,Cap_eff(%),HE_left_min_apprch,FG_co2_cons(mol_ratio)_i,FG_temp(C)_i,LA_temp(C)_i,RA_to_Reg_temp_i,L/G (kg/kg)_i,Lean_loading(mol/mol)_i,HE_left_min_apprch_i,Abs_ht(m)_i,Cap_eff(%)_o,Rich_loading(mol/mol)_o,RA_temp_after_abs_o,SRD(MJ/kgco2)_o,SCD(MJ/kgco2)_o,Co2_purity(%mol)_o,SLAD(MJ/kgco2)_o
0.036,85.0,15.0,0.036,35.0,35.0,108.49999984039057,1.0286150443937072,0.32075646842448446,15.0,24.0,85.0,0.4858043808703998,35.65239151030589,3.6451009959250276,1.2516590708398203,0.9846277053673158,1.0059217264690623
0.036,86.0,5.0,0.036,35.0,35.0,108.49999983080359,1.2256690184928662,0.33726069639145767,5.0,24.0,86.0,0.4823517231059477,35.89320846571832,3.399392843482723,1.3879071284956854,0.9842398520751827,0.44691603123037943
0.036,86.0,6.0,0.036,35.0,35.0,108.499999832011,1.2055242652056168,0.3356350783186738,6.0,24.0,86.0,0.48261679497434457,35.85907207664912,3.4271111372896925,1.3740728164260965,0.9842757007158729,0.5141978630208158
0.036,86.0,7.0,0.036,35.0,35.0,108.49999983344874,1.1850492297013553,0.33387706985908594,7.0,24.0,86.0,0.4829015222491657,35.82436258899074,3.45457849367139,1.3604788028404486,0.9843147901338902,0.5788035695695698
0.036,86.0,8.0,0.036,35.0,35.0,108.49999984867358,1.1641504376509708,0.3319742182101771,8.0,24.0,86.0,0.4832048078519686,35.78904396611394,3.481702365625518,1.34713782726419,0.9843570876909089,0.6404171020493843
0.036,86.0,9.0,0.036,35.0,35.0,108.49999983581196,1.1427867619921541,0.32991642133405463,9.0,24.0,86.0,0.48352500002969007,35.75316470383023,3.508391699854911,1.3340464640074514,0.9844024511612129,0.6987988708687284
0.036,86.0,10.0,0.036,35.0,35.0,108.49999984670137,1.1209659486676404,0.3276965796537627,10.0,24.0,86.0,0.4838598928274575,35.71689528753211,3.5345588861649144,1.321187261691777,0.9844506356688716,0.7537929274859382
0.036,86.0,11.0,0.036,35.0,35.0,108.49999983631422,1.0987363638912842,0.32531070553661734,11.0,24.0,86.0,0.4842068052274904,35.68052840785347,3.560121737971073,1.308532704090286,0.9845013105702114,0.8053255413404043
0.036,86.0,12.0,0.036,35.0,35.0,108.49999984741211,1.0761754272766129,0.32275758578546815,12.0,24.0,86.0,0.48456270569415716,35.64445134599754,3.585005320867908,1.2960505946148146,0.9845540826958773,0.853396538348794
0.036,86.0,13.0,0.036,35.0,35.0,108.49999983549883,1.0533774193741852,0.3200382200400152,13.0,24.0,86.0,0.4849243434947305,35.609105372594335,3.609143476870126,1.283710114163338,0.9846085206035053,0.8980664457789209
0.036,86.0,14.0,0.036,35.0,35.0,108.49999983470147,1.030443477499327,0.31715533043643584,14.0,24.0,86.0,0.48528835667998405,35.57494821154887,3.6324798912497887,1.2714877207535518,0.9846641746574303,0.9394431265510684
0.036,86.0,15.0,0.036,35.0,35.0,108.49999983450626,1.0074756473293776,0.31411320890295946,15.0,24.0,86.0,0.48565134747812555,35.54243077494082,3.6549686897426628,1.2593721490094638,0.9847205897955593,0.9776709290527753
0.036,87.0,5.0,0.036,35.0,35.0,108.49999982052253,1.1907248784240108,0.3297973449735421,5.0,24.0,87.0,0.48230849292302364,35.73734263185073,3.4182146200310513,1.401400519219257,0.9843702575475032,0.4208688866911211
0.036,87.0,6.0,0.036,35.0,35.0,108.49999982681793,1.1713528083485467,0.3282002453457445,6.0,24.0,87.0,0.48256355887532465,35.70514365949571,3.445117011830279,1.3870913498900845,0.984403504027299,0.4869800360188048
0.036,87.0,7.0,0.036,35.0,35.0,108.49999982490426,1.1519218925847472,0.32648503204037493,7.0,24.0,87.0,0.482835952195299,35.67358523249209,3.4717406928038,1.3729558304133962,0.9844394539718327,0.5507324175988693
0.036,87.0,8.0,0.036,35.0,35.0,108.49999982707374,1.1323421757885836,0.3246417931610205,8.0,24.0,87.0,0.4831245841733909,35.64274649151801,3.497998841857698,1.3590109650696078,0.9844780752688674,0.611844245141204
0.036,87.0,9.0,0.036,35.0,35.0,108.49999982731765,1.1125607730141989,0.3226619648149653,9.0,24.0,87.0,0.4834280116501713,35.61269601936654,3.5238077128003984,1.3452622249152948,0.9845192544654474,0.6700915853305625
0.036,87.0,10.0,0.036,35.0,35.0,108.49999982786896,1.0925590219099472,0.32053893702818537,10.0,24.0,87.0,0.4837444030698854,35.58353577064168,3.549088212416952,1.3317059330056462,0.9845628008791624,0.7253143501005133
0.036,87.0,11.0,0.036,35.0,35.0,108.49999982759682,1.0723478202872407,0.3182683400831057,11.0,24.0,87.0,0.4840715572471084,35.55542032643009,3.5737673205762555,1.3183327300756364,0.984608455958094,0.7774170091117507
0.036,87.0,12.0,0.036,35.0,35.0,108.49999982774615,1.0519617266886168,0.3158480942146394,12.0,24.0,87.0,0.48440695712251436,35.52855758634553,3.597779316481787,1.30513173537072,0.98465590603125,0.8263649771966087
0.036,87.0,13.0,0.036,35.0,35.0,108.49999982742517,1.0314528965419891,0.3132783549332477,13.0,24.0,87.0,0.4847478404064721,35.50319899795107,3.6210667574137307,1.2920948975140962,0.9847047960138767,0.872178281101989
0.036,87.0,14.0,0.036,35.0,35.0,108.49999983241418,1.0108859598800939,0.31056150278683387,14.0,24.0,87.0,0.4850912744462758,35.47962725569395,3.6435811670921883,1.2792210052683606,0.9847547418731742,0.914924300432536
0.036,87.0,15.0,0.036,35.0,35.0,108.49999988147731,0.9903345839432774,0.30770230411572697,15.0,24.0,87.0,0.4854342312705374,35.458147280792375,3.6652834264472878,1.2665188786638135,0.9848053405447865,0.954711076568763
0.036,88.0,5.0,0.036,35.0,35.0,108.49999980995509,1.1612598130295908,0.3224565582152197,5.0,24.0,88.0,0.4821796969035981,35.61324365265041,3.4372909734685475,1.4138902213248674,0.9844898217357899,0.4005204248040012
0.036,88.0,6.0,0.036,35.0,35.0,108.4999998127736,1.142674771426504,0.3209042088425293,6.0,24.0,88.0,0.4824242619455663,35.5834430838764,3.463398401675065,1.3990743793077405,0.9845205084107739,0.4656328162432924
0.036,88.0,7.0,0.036,35.0,35.0,108.49999981575496,1.1242296303619497,0.3192450128634209,7.0,24.0,88.0,0.48268456177254293,35.55514716001515,3.489208591245508,1.3843886331276931,0.9845534868665975,0.5286343114620029
0.036,88.0,8.0,0.036,35.0,35.0,108.49999981572753,1.1058346155445977,0.31747099542515805,8.0,24.0,88.0,0.4829595203819751,35.52853609949429,3.5146397395018667,1.369858158289527,0.9845887275703498,0.5892668982579126
0.036,88.0,9.0,0.036,35.0,35.0,108.49999981781728,1.0874285581583487,0.31557488700884573,9.0,24.0,88.0,0.4832478384707973,35.503710079195,3.5396140528784152,1.3554996534883264,0.9846261366949731,0.6473183874053894
0.036,88.0,10.0,0.036,35.0,35.0,108.49999981832674,1.068976767808455,0.3135507951435826,10.0,24.0,88.0,0.48354792859891327,35.48074256913853,3.564059138045947,1.3413234498799171,0.9846655576334438,0.7026283745454821
0.036,88.0,11.0,0.036,35.0,35.0,108.49999981850206,1.0504683938456951,0.3113946551827249,11.0,24.0,88.0,0.48385789744329766,35.45971376667521,3.5879091131626817,1.3273363149178414,0.9847067759779233,0.7550904544905986
0.036,88.0,12.0,0.036,35.0,35.0,108.49999981842743,1.0319132800431032,0.30910451203027606,12.0,24.0,88.0,0.4841755650533373,35.44072799830531,3.611105477053777,1.3135446128377126,0.9847495271934108,0.8046512878747007
0.036,88.0,13.0,0.036,35.0,35.0,108.49999981857052,1.0133386529208581,0.3066807100820783,13.0,24.0,88.0,0.48449851033445496,35.42392007529052,3.6335977495356415,1.2999574261297113,0.9847935058279379,0.8513074423557058
0.036,88.0,14.0,0.036,35.0,35.0,108.5,0.9947860894849618,0.3041260760455126,14.0,24.0,88.0,0.4848241342023836,35.40945565130767,3.65534388174192,1.2865892414238416,0.9848383751107713,0.895101032120713
0.036,88.0,15.0,0.036,35.0,35.0,108.49999984706325,0.976309091466214,0.3014461522346044,15.0,24.0,88.0,0.4851497361088297,35.3975290603389,3.6763105136759195,1.2734618065477494,0.9848837762018132,0.9361150389862116
0.036,89.0,5.0,0.036,35.0,35.0,108.49999979676603,1.1362221335272544,0.31517966462975733,5.0,24.0,89.0,0.4819593903115629,35.519851150390025,3.4570668271086755,1.4256007174768979,0.9846007453928883,0.3850355089609292
0.036,89.0,6.0,0.036,35.0,35.0,108.49999980018994,1.1183751113960403,0.31368061572469763,6.0,24.0,89.0,0.4821939375760258,35.49252083056984,3.482391943705356,1.4102896800344056,0.9846290179521563,0.449239537447069
0.036,89.0,7.0,0.036,35.0,35.0,108.49999980348176,1.1008187123077235,0.3120837629237615,7.0,24.0,89.0,0.4824430722424795,35.46728366483962,3.5074076443958506,1.3950854343902717,0.9846592514000567,0.5115292628686339
0.036,89.0,8.0,0.036,35.0,35.0,108.49999980543396,1.083464551826,0.31038303585611005,8.0,24.0,89.0,0.48270567807050085,35.44443407664224,3.532036754498596,1.3800225939510138,0.9846914137641557,0.5716665208094851
0.036,89.0,9.0,0.036,35.0,35.0,108.49999981087919,1.0662479589143574,0.30857263702206883,9.0,24.0,89.0,0.4829805243163454,35.424129861041216,3.5562065942341925,1.3651291506242245,0.9847254205820548,0.6294508529685894
0.036,89.0,10.0,0.036,35.0,35.0,108.49999986397638,1.0491259194506528,0.3066477593183844,10.0,24.0,89.0,0.4832661780956902,35.40645325678889,3.5798503179813457,1.3504281560945466,0.9847611352875225,0.6847254374925855
0.036,89.0,11.0,0.036,35.0,35.0,108.49999986888808,1.0320752689526975,0.3046051312056117,11.0,24.0,89.0,0.48356096321867226,35.39145406618751,3.6029078797499907,1.3359398612698044,0.984798372126063,0.7373800547483321
0.036,89.0,12.0,0.036,35.0,35.0,108.49999980775539,1.0150908305991886,0.30244342098185933,12.0,24.0,89.0,0.483862958256976,35.379177872657884,3.62532668555815,1.3216840313755378,0.9848369013686591,0.7873515264137276
0.036,89.0,13.0,0.036,35.0,35.0,108.49999980871537,0.9981834717394582,0.3001635444474708,13.0,24.0,89.0,0.48417002603717385,35.36968276887194,3.647062009601295,1.3076820979168888,0.9848764562645337,0.8346222301558214
0.036,89.0,14.0,0.036,35.0,35.0,108.49999985799958,0.9813781855387413,0.29776892329935717,14.0,24.0,89.0,0.4844798670967691,35.36304815413901,3.6680772247969533,1.2939588295481834,0.9849167410646872,0.8792173405329875
0.036,89.0,15.0,0.036,35.0,35.0,108.49999986216294,0.9647123163047756,0.2952657331349731,15.0,24.0,89.0,0.4847900906403163,35.35937892952209,3.6883438610688457,1.280543272627769,0.9849574395213843,0.9212013685100613
0.036,90.0,5.0,0.036,35.0,35.0,108.4999998482354,1.1145758446593204,0.30787348193728226,5.0,24.0,90.0,0.4816395112390959,35.45576661368629,3.4780340663723055,1.4368854828671878,0.9847053380711034,0.37366924263966345
0.036,90.0,6.0,0.036,35.0,35.0,108.49999978619199,1.0974193273653077,0.3064345340473738,6.0,24.0,90.0,0.4818644414654123,35.43091390392454,3.5025791438187546,1.4211137745658908,0.9847313188692496,0.4370220473792777
0.036,90.0,7.0,0.036,35.0,35.0,108.49999978976057,1.0806725312154228,0.30490540027266994,7.0,24.0,90.0,0.4821031135322804,35.40851759587506,3.526807139685186,1.4054419212909746,0.9847589816562746,0.49862101961352945
0.036,90.0,8.0,0.036,35.0,35.0,108.4999997925562,1.064249197916827,0.3032819370958354,8.0,24.0,90.0,0.48235431970769027,35.389002059766035,3.550645475042846,1.3899141028679658,0.9847882892702335,0.5582454128032959
0.036,90.0,9.0,0.036,35.0,35.0,108.49999979387738,1.0480839939464826,0.3015599569247963,9.0,24.0,90.0,0.4826168424613471,35.372604887111635,3.5740261647747062,1.3745687962035447,0.9848191611882052,0.6157063892292675
0.036,90.0,10.0,0.036,35.0,35.0,108.49999985677763,1.0321300480905276,0.29973595707866585,10.0,24.0,90.0,0.48288934781191944,35.35944465084222,3.5968872138539036,1.3594399738844065,0.9848514737646161,0.6708528915771615
0.036,90.0,11.0,0.036,35.0,35.0,108.4999998018894,1.0163572935700682,0.29780770672583096,11.0,24.0,90.0,0.4831703254649417,35.3495715077282,3.6191735478695595,1.3445586224383015,0.9848850623065848,0.7235749677169723
0.036,90.0,12.0,0.036,35.0,35.0,108.49999979702496,1.0007511331107906,0.29577470959746743,12.0,24.0,90.0,0.4834580695254132,35.343003514375425,3.6408375516724685,1.3299543522419877,0.9849197250223526,0.7738049247530498
0.036,90.0,13.0,0.036,35.0,35.0,108.49999979826215,0.9853111833391431,0.293638562737108,13.0,24.0,90.0,0.4837506938721071,35.339750950064314,3.661839370607295,1.3156567838753366,0.9849552286137712,0.8215167549143402
0.036,90.0,14.0,0.036,35.0,35.0,108.4999997953271,0.9700500007709643,0.29140324253579414,14.0,24.0,90.0,0.48404617349528,35.339832163008495,3.6821469882365796,1.3016965142487527,0.9849913150743609,0.8667242998193472
0.036,90.0,15.0,0.036,35.0,35.0,108.49999986047195,0.9549917471540907,0.2890753319278719,15.0,24.0,90.0,0.4843424056360459,35.34328312482662,3.701736165726529,1.2881054542503967,0.9850277092865222,0.9094785267971621
0.036,91.0,5.0,0.036,35.0,35.0,108.49999977933192,1.0954364518759332,0.30042388541428205,5.0,24.0,91.0,0.4812061784723491,35.420338305268,3.500778480933204,1.448185270964295,0.9848057428979339,0.3658758146733004
0.036,91.0,6.0,0.036,35.0,35.0,108.49999977002554,1.0789404562910367,0.29905226652948463,6.0,24.0,91.0,0.4814213972528477,35.39801035192019,3.5245350992293254,1.4319999784436745,0.9848295017981495,0.42841517741817736
0.036,91.0,7.0,0.036,35.0,35.0,108.49999977980744,1.0629514966061302,0.29759718970267846,7.0,24.0,91.0,0.48164977576866,35.3782985693593,3.547970119369632,1.4159201969739366,0.9848546995256963,0.4893357649250381
0.036,91.0,8.0,0.036,35.0,35.0,108.49999977608813,1.0473851497142725,0.2960563959376382,8.0,24.0,91.0,0.4818899659509606,35.36177369049998,3.5710158575647495,1.399999207806635,0.9848812939241584,0.5484323609467999
0.036,91.0,9.0,0.036,35.0,35.0,108.49999984778601,1.0321766580331406,0.29442734506635354,9.0,24.0,91.0,0.48214071758527355,35.34877290456286,3.593608943082713,1.3842847596222216,0.9849092068151227,0.6055273137444976
0.036,91.0,10.0,0.036,35.0,35.0,108.49999978162498,1.0172777509887299,0.2927079265436979,10.0,24.0,91.0,0.4824007532148427,35.33947415376877,3.6156918789288315,1.3688197759900105,0.9849383246089104,0.6604764081146928
0.036,91.0,11.0,0.036,35.0,35.0,108.49999984986408,1.0026547190692745,0.2908970540131362,11.0,24.0,91.0,0.48266868951259223,35.33395373443176,3.6372140002351925,1.353643354434843,0.9849685001450285,0.7131723903336007
0.036,91.0,12.0,0.036,35.0,35.0,108.49999978426906,0.9882871498968075,0.2889951398223996,12.0,24.0,91.0,0.4829430024173581,35.33222871921862,3.6581320478135044,1.3387917697833909,0.9849995559959605,0.7635464795908554
0.036,91.0,13.0,0.036,35.0,35.0,108.49999979226763,0.9741669312441605,0.28700446971176835,13.0,24.0,91.0,0.4832220264889139,35.33428806632867,3.6784103665979755,1.3242993562346503,0.9850312891163772,0.8115682674053264
0.036,91.0,14.0,0.036,35.0,35.0,108.49999985021874,0.9602972856139009,0.2849294795490726,14.0,24.0,91.0,0.4835039834586861,35.34011375181841,3.6980209320099404,1.3101989944560337,0.9850634766472498,0.8572443416948677
0.036,91.0,15.0,0.036,35.0,35.0,108.49999980371746,0.946691676697935,0.2827769433123253,15.0,24.0,91.0,0.4837870309605975,35.349694823214975,3.7169432044458546,1.2965221397973135,0.9850958825532284,0.9006159249720499
0.036,92.0,5.0,0.036,35.0,35.0,108.49999973922023,1.0780547605082569,0.292691496666045,5.0,24.0,92.0,0.4806368178428445,35.414024657756286,3.5260611451705355,1.4600474505004948,0.9849039867454421,0.3613035726106591
0.036,92.0,6.0,0.036,35.0,35.0,108.49999974677615,1.0622077458468577,0.2913954753124673,6.0,24.0,92.0,0.4808414724955421,35.394341857531536,3.5490099706691116,1.4435026575100647,0.9849255429497266,0.42305090746339175
0.036,92.0,7.0,0.036,35.0,35.0,108.49999975153884,1.046949968494785,0.2900222671487139,7.0,24.0,92.0,0.48105898978504935,35.3772345654004,3.5716345260185167,1.4270780005215267,0.9849483201469338,0.48329725314109334
0.036,92.0,8.0,0.036,35.0,35.0,108.5,1.0321977448146296,0.28857138074544686,8.0,24.0,92.0,0.4812878247487005,35.36344020335215,3.5938727025125226,1.4108350796524278,0.984972273465945,0.5418515598832081
0.036,92.0,9.0,0.036,35.0,35.0,108.49999975909721,1.0178871015656308,0.2870418749442508,9.0,24.0,92.0,0.4815266465633221,35.353416801830406,3.615666039822792,1.3948295252529124,0.9849973278758861,0.5985468822161124
0.036,92.0,10.0,0.036,35.0,35.0,108.49999976329379,1.0039696203226647,0.2854330334699416,10.0,24.0,92.0,0.48177419073253475,35.347425490602916,3.63696145697089,1.3791113316623758,0.9850233793985458,0.6532463737307987
0.036,92.0,11.0,0.036,35.0,35.0,108.49999976171324,0.9904099488343207,0.28374492408534857,11.0,24.0,92.0,0.48202916360023057,35.34559353362084,3.6577124644938843,1.3637253216859788,0.9850502971232564,0.7058469378062738
0.036,92.0,12.0,0.036,35.0,35.0,108.49999976706336,0.9771842627497733,0.28197886152369295,12.0,24.0,92.0,0.4822901881225306,35.34796335058234,3.67787974731141,1.3487117828783526,0.9850779261652637,0.7562809215633998
0.036,92.0,13.0,0.036,35.0,35.0,108.4999997656385,0.9642792060227799,0.280137758680566,13.0,24.0,92.0,0.48255578805730276,35.3545284240331,3.6974314164768898,1.3341069686549676,0.9851060917013011,0.8045161853351712
0.036,92.0,14.0,0.036,35.0,35.0,108.49999976413447,0.9516909660951541,0.2782263727700703,14.0,24.0,92.0,0.4828244013035128,35.365259116621615,3.7163429903764276,1.3199433711615887,0.9851346039344328,0.850554876893241
0.036,92.0,15.0,0.036,35.0,35.0,108.49999983618379,0.9394242541624142,0.27625144209561586,15.0,24.0,92.0,0.48309441487429927,35.38012025462885,3.734597203518618,1.3062496752137294,0.9851632637925006,0.894431155833979
0.036,93.0,5.0,0.036,35.0,35.0,108.49999970760705,1.0617623294806398,0.2844953358583654,5.0,24.0,93.0,0.47989574337649926,35.43865102663228,3.5549613183320665,1.4732035392977956,0.98500214548454,0.3597764626024096
0.036,93.0,6.0,0.036,35.0,35.0,108.49999979679926,1.0465701474583344,0.2832844247140471,6.0,24.0,93.0,0.480087821759287,35.42184225164353,3.577071689609145,1.4563574564616244,0.985021473993178,0.4207377525413764
0.036,93.0,7.0,0.036,35.0,35.0,108.49999979874016,1.0320398178487924,0.2820026448515645,7.0,24.0,93.0,0.4802928220970058,35.40735557831968,3.598855352087746,1.4396514320117964,0.9850418224809777,0.480305611279828
0.036,93.0,8.0,0.036,35.0,35.0,108.49999980735039,1.0180865336652718,0.2806510632113848,8.0,24.0,93.0,0.4805089276446588,35.39612291510668,3.620257022383691,1.4231544774257552,0.9850631472521713,0.5383023560487782
0.036,93.0,9.0,0.036,35.0,35.0,108.49999980990304,1.0046464673347113,0.2792302108963431,9.0,24.0,93.0,0.48073466470972454,35.38875062480525,3.6412238230599656,1.4069288196443845,0.985085378879795,0.5945713765563585
0.036,93.0,10.0,0.036,35.0,35.0,108.49999990852012,0.9916713938377162,0.2777406727522761,10.0,24.0,93.0,0.4809687326768696,35.38560945245407,3.661707464991943,1.3910297898234407,0.9851084243114779,0.6489833491598572
0.036,93.0,11.0,0.036,35.0,35.0,108.49999974269427,0.9791253396128307,0.2761835934347103,11.0,24.0,93.0,0.4812098846826919,35.386904974858815,3.6816656751494112,1.3755059804263579,0.9851321692076659,0.7014400533441039
0.036,93.0,12.0,0.036,35.0,35.0,108.49999981751897,0.9669825001416418,0.27456109303475157,12.0,24.0,93.0,0.4814568532511623,35.39273220146478,3.7010629501074543,1.3603995956872845,0.9851564808109182,0.7518761451116726
0.036,93.0,13.0,0.036,35.0,35.0,108.49999981811888,0.9552258578980527,0.2728765666211727,13.0,24.0,93.0,0.48170831748102505,35.403115512903945,3.7198709409630406,1.3457467401918606,0.985181211574923,0.8002592302322421
0.036,93.0,14.0,0.036,35.0,35.0,108.49999974273248,0.943846095657382,0.2711348841523159,14.0,24.0,93.0,0.4819628991880215,35.418038425397356,3.738068438638494,1.3315776737676481,0.9852062034021121,0.8465886007650516
0.036,93.0,15.0,0.036,35.0,35.0,108.49999974570896,0.9328405323350764,0.2693424733500973,15.0,24.0,93.0,0.48221918281476484,35.43746390210981,3.7556411805423493,1.3179168744720127,0.9852312924236494,0.8908928870958401
0.036,94.0,5.0,0.036,35.0,35.0,108.49999996107084,1.045903289599714,0.27558010837677477,5.0,24.0,94.0,0.4789255541352128,35.497853650607865,3.5891545662777387,1.4887469167803056,0.9851026019649194,0.3612922963102618
0.036,94.0,6.0,0.036,35.0,35.0,108.49999966678466,1.0313900634758257,0.27446518118260277,6.0,24.0,94.0,0.47910105633107414,35.48433173142911,3.610384947026006,1.471661468855491,0.9851196381682265,0.42145943702903765
0.036,94.0,7.0,0.036,35.0,35.0,108.49999975743573,1.0176071886127742,0.2732864786930277,7.0,24.0,94.0,0.479290042866319,35.472633484423966,3.6312838002551264,1.4547370709725722,0.9851375014982815,0.48033739129399217
0.036,94.0,8.0,0.036,35.0,35.0,108.4999997718671,1.0044657802178762,0.2720462639229544,8.0,24.0,94.0,0.47949031670691666,35.46392538782185,3.6518048350744476,1.4380493632567537,0.9851561550924791,0.5377615897351001
0.036,94.0,9.0,0.036,35.0,35.0,108.49999993872156,0.9919005032393133,0.2707462704731414,9.0,24.0,94.0,0.479700177431161,35.45899821182356,3.6719022043922296,1.4216660832004449,0.985175539350267,0.593585432291832
0.036,94.0,10.0,0.036,35.0,35.0,108.49999969808886,0.9798626631129371,0.2693881649825001,10.0,24.0,94.0,0.4799182233620585,35.458365859804665,3.691533288572807,1.405646596881282,0.985195575113159,0.6476868755059747
0.036,94.0,11.0,0.036,35.0,35.0,108.49999970267997,0.9683157015711515,0.2679739647654398,11.0,24.0,94.0,0.4801432022321068,35.46234423747531,3.7106604839499453,1.3900418676171444,0.9852161664996505,0.6999725031163267
0.036,94.0,12.0,0.036,35.0,35.0,108.5,0.9572323183651019,0.2665063662280783,12.0,24.0,94.0,0.48037391455709844,35.471110561945665,3.7292523383971474,1.3748945725475072,0.9852372038940441,0.7503793764422281
0.036,94.0,13.0,0.036,35.0,35.0,108.5,0.946592559722242,0.2649889841112932,13.0,24.0,94.0,0.4806091576612855,35.48474813056575,3.747284081321245,1.3602393976694238,0.9852585672157632,0.7988750935162832
0.036,94.0,14.0,0.036,35.0,35.0,108.49999979071245,0.9363824298070238,0.26342649513997946,14.0,24.0,94.0,0.4808477023417838,35.50327931425062,3.7647377166709997,1.3461034029903662,0.9852801295059206,0.8454564334210841
0.036,94.0,15.0,0.036,35.0,35.0,108.49999994633137,0.9265927202278708,0.261824678921424,15.0,24.0,94.0,0.481088295334154,35.52668837730279,3.781601866171863,1.3325063360085903,0.985301760771795,0.890146910549029
0.036,95.0,5.0,0.036,35.0,35.0,108.49999994415927,1.0297361373383236,0.26554795254084623,5.0,24.0,95.0,0.4776286384024733,35.5979920231432,3.6315283167053876,1.5085524154237877,0.9852085011739098,0.36605159875004295
0.036,95.0,6.0,0.036,35.0,35.0,108.49999983959889,1.0159477925338107,0.26454088203787834,6.0,24.0,95.0,0.4777796833007942,35.58852208983571,3.651832250614616,1.4912979820907744,0.9852231465814122,0.42540502847907363
0.036,95.0,7.0,0.036,35.0,35.0,108.49999998766899,1.0029605550608713,0.2634790880913754,7.0,24.0,95.0,0.4779455889735191,35.58006244555602,3.6717921242073213,1.474220321626944,0.9852384237894968,0.48357782780013203
0.036,95.0,8.0,0.036,35.0,35.0,108.49999994028408,0.990676610730645,0.26236535930346855,8.0,24.0,95.0,0.47812360594856396,35.57407449707006,3.691374589879376,1.4574015113015462,0.9852543110848468,0.540418837910173
0.036,95.0,9.0,0.036,35.0,35.0,108.49999995946641,0.9790258829018154,0.2612021050184113,9.0,24.0,95.0,0.47831167954727094,35.57158511158011,3.7105436127545994,1.440914362054056,0.9852707652416454,0.5957910732081011
0.036,95.0,10.0,0.036,35.0,35.0,108.49999999029261,0.9679571875343368,0.2599916320702664,10.0,24.0,95.0,0.47850821318191533,35.573296898941734,3.729264083391431,1.4248217511998975,0.9852877260012917,0.6495789294676289
0.036,95.0,11.0,0.036,35.0,35.0,108.49999973640502,0.9574322423054362,0.2587364132845563,11.0,24.0,95.0,0.47871188297451556,35.579675469719255,3.7475043305314997,1.4091764069670953,0.9853051196645496,0.7016926820138818
0.036,95.0,12.0,0.036,35.0,35.0,108.5,0.9474217323896411,0.25743931798766984,12.0,24.0,95.0,0.4789215037859905,35.59101668789581,3.7652376872983564,1.394021069441168,0.9853228622073016,0.7520706286013391
