CO2_concentration,Cap_eff(%),HE_left_min_apprch,FG_co2_cons(mol_ratio)_i,FG_temp(C)_i,LA_temp(C)_i,RA_to_Reg_temp_i,L/G (kg/kg)_i,Lean_loading(mol/mol)_i,HE_left_min_apprch_i,Abs_ht(m)_i,Cap_eff(%)_o,Rich_loading(mol/mol)_o,RA_temp_after_abs_o,SRD(MJ/kgco2)_o,SCD(MJ/kgco2)_o,Co2_purity(%mol)_o,SLAD(MJ/kgco2)_o
0.08,86.0,6.0,0.08,35.0,35.0,108.4999998109491,2.563429844936174,0.3270345386414511,6.0,24.0,86.0,0.48776704013538197,41.76216634670033,3.401458019871741,1.3513192720692082,0.9848006230372612,1.077055218211603
0.08,86.0,7.0,0.08,35.0,35.0,108.49999985228493,2.4843068659393888,0.32312686250391476,7.0,24.0,86.0,0.4884754396067128,41.42077296209971,3.43297066160641,1.3364393377361727,0.9848580621607272,1.0934791027993782
0.08,86.0,8.0,0.08,35.0,35.0,108.49999986351713,2.4100422573232043,0.31916016510846823,8.0,24.0,86.0,0.48911945787141353,41.1027764396742,3.4634339262063847,1.3216929471216707,0.9849139350032117,1.1104002814762588
0.08,86.0,9.0,0.08,35.0,35.0,108.49999980436266,2.340202675411852,0.3151455188416908,9.0,24.0,86.0,0.48970634504024574,40.806200527047636,3.492777660586024,1.307069212189015,0.9849682054370293,1.1274784183823454
0.08,86.0,10.0,0.08,35.0,35.0,108.49999980591218,2.2742943214154017,0.31108292320022024,10.0,24.0,86.0,0.4902430268455091,40.528675145910185,3.5209461974250567,1.2925945491295896,0.9850208998390197,1.1443370248529081
0.08,86.0,11.0,0.08,35.0,35.0,108.49999980484662,2.211927832716624,0.3069726327073962,11.0,24.0,86.0,0.4907347110875131,40.26831711513996,3.5478986240240005,1.2783192323478545,0.9850719923600034,1.1607072454619294
0.08,86.0,12.0,0.08,35.0,35.0,108.49999997943934,2.1528639469736044,0.3028216741436817,12.0,24.0,86.0,0.49118484846730764,40.02399383142211,3.573609542768781,1.264308102786027,0.9851213680632773,1.1764726568301274
0.08,86.0,13.0,0.08,35.0,35.0,108.49999997838158,2.097005427801136,0.29864712739269067,13.0,24.0,86.0,0.4915956125336005,39.79530778895853,3.5980696960074536,1.250633174546203,0.9851688268922141,1.1916656853879959
0.08,86.0,14.0,0.08,35.0,35.0,108.49999979209035,2.044366166297242,0.29447712623195194,14.0,24.0,86.0,0.4919685047148931,39.58246013528463,3.6212860443639907,1.23736620525728,0.9852141084897403,1.2064405625288697
0.08,86.0,15.0,0.08,35.0,35.0,108.49999977758536,1.995024755427619,0.29034936891780366,15.0,24.0,86.0,0.4923049407909376,39.386026827162524,3.643281188352141,1.2245710051226062,0.9852569323276413,1.221029142080612
0.08,87.0,5.0,0.08,35.0,35.0,108.49999979486294,2.550478706574306,0.322245033583142,5.0,24.0,87.0,0.487357796273217,41.748717318506024,3.3875849517804713,1.3792953113782123,0.9848586672966118,0.9839358231655473
0.08,87.0,6.0,0.08,35.0,35.0,108.49999998058873,2.483201535490449,0.3189208830679436,6.0,24.0,87.0,0.4879610479931243,41.46451601798153,3.418523633557581,1.3634857893061374,0.9849059749089704,1.0118121580859774
0.08,87.0,7.0,0.08,35.0,35.0,108.49999979577443,2.4182004558698345,0.3154843192266215,7.0,24.0,87.0,0.48853213558934466,41.190145431751894,3.4486330105561724,1.3478130349269217,0.9849532774220958,1.0384337558255625
0.08,87.0,8.0,0.08,35.0,35.0,108.49999998425504,2.355572567569557,0.31194919504360863,8.0,24.0,87.0,0.4890707906969273,40.926493134122836,3.4778156016910673,1.3322920035040675,0.9850003044996896,1.0637957260847926
0.08,87.0,9.0,0.08,35.0,35.0,108.49999985674091,2.295324152423352,0.3083247286128922,9.0,24.0,87.0,0.48957762058037474,40.67385808526786,3.505989318525423,1.3169551022568058,0.9850468319491236,1.087850815762188
0.08,87.0,10.0,0.08,35.0,35.0,108.49999997182704,2.2374533785070203,0.30462028107464995,10.0,24.0,87.0,0.49005320341301845,40.432420014365384,3.5330885987681446,1.3018490695631288,0.9850926327899283,1.1105798469414478
0.08,87.0,11.0,0.08,35.0,35.0,108.49999998232803,2.1819893268310335,0.30084874371744386,11.0,24.0,87.0,0.49049779111904396,40.20247549245996,3.559065327141747,1.2870314068758983,0.9851374555292098,1.1320266757008954
0.08,87.0,12.0,0.08,35.0,35.0,108.4999998084111,2.1290094777372524,0.29702917314062904,12.0,24.0,87.0,0.49091130564777113,39.984558672433806,3.583889209908956,1.2725658534283335,0.9851810167530743,1.1523138998219444
0.08,87.0,13.0,0.08,35.0,35.0,108.49999984485295,2.0786348519207007,0.29318791091376706,13.0,24.0,87.0,0.49129355701555477,39.779440401527594,3.607547651016346,1.2585170790368616,0.9852230108156314,1.1716372122427878
0.08,87.0,14.0,0.08,35.0,35.0,108.49999978026673,2.031009730668258,0.2893580595052985,14.0,24.0,87.0,0.49164454548942477,39.58803946072353,3.630045069746728,1.2449446858657047,0.985263131983017,1.1902437487930235
0.08,87.0,15.0,0.08,35.0,35.0,108.49999976818437,1.9862736645971688,0.2855774950549061,15.0,24.0,87.0,0.49196472897182336,39.41128515753091,3.651401505329035,1.2318972044381438,0.9853011022626718,1.2084014756983117
0.08,88.0,5.0,0.08,35.0,35.0,108.49999977792436,2.4787938911942686,0.3143725639284895,5.0,24.0,88.0,0.48743244685900367,41.50413569768142,3.40642023108875,1.3914586618393237,0.9849575007231686,0.9291536846864744
0.08,88.0,6.0,0.08,35.0,35.0,108.49999997642891,2.4218183109542304,0.31139801789932436,6.0,24.0,88.0,0.48793330930923245,41.268922011736585,3.4360126433907685,1.3750419347085425,0.984997413346523,0.9637720754855245
0.08,88.0,7.0,0.08,35.0,35.0,108.49999979489895,2.365901939411299,0.3082991602026478,7.0,24.0,88.0,0.48842013727666106,41.03700583631537,3.464859221672086,1.3587592841730571,0.9850378316220494,0.9964207078268531
0.08,88.0,8.0,0.08,35.0,35.0,108.49999978643507,2.3112442854255706,0.30508682042527074,8.0,24.0,88.0,0.48889040692244684,40.8098899626152,3.492862317071429,1.3426565581169,0.9850784700502179,1.0271323473860785
0.08,88.0,9.0,0.08,35.0,35.0,108.49999997582043,2.2580264403017662,0.30177281721201754,9.0,24.0,88.0,0.4893420029435088,40.58885665636031,3.5199388353125576,1.3267867020856376,0.9851190370684552,1.0559647510597758
0.08,88.0,10.0,0.08,35.0,35.0,108.49999997486896,2.2064297079875654,0.2983718291302076,10.0,24.0,88.0,0.4897729902221371,40.37510769837258,3.54602225259924,1.311208549323636,0.9851592276539214,1.0830192633165687
0.08,88.0,11.0,0.08,35.0,35.0,108.4999997791632,2.156645889142899,0.2949029506997621,11.0,24.0,88.0,0.49018154825502674,40.1698549658796,3.5710637214582204,1.295984448362404,0.9851987222242442,1.1084506843954756
0.08,88.0,12.0,0.08,35.0,35.0,108.49999983028945,2.1088769245401577,0.29139051616950684,12.0,24.0,88.0,0.49056604794722963,39.974348304734164,3.5950323929895807,1.2811767767831128,0.9852371938468457,1.1324658506417884
0.08,88.0,13.0,0.08,35.0,35.0,108.4999997707785,2.0633245792040085,0.2878639000670565,13.0,24.0,88.0,0.4909252140021279,39.78984253233142,3.617915074630081,1.2668436013564939,0.9852743232547625,1.155311183162194
0.08,88.0,14.0,0.08,35.0,35.0,108.4999997865916,2.020174025224965,0.2843563650581713,14.0,24.0,88.0,0.4912582970329413,39.61752455500785,3.639715033877268,1.2530339797678043,0.9853098179434595,1.1772526296477805
0.08,88.0,15.0,0.08,35.0,35.0,108.5,1.9795735431977257,0.280902849374484,15.0,24.0,88.0,0.4915652070007996,39.458409216275925,3.660450347272501,1.2397839564189879,0.9853434331335419,1.198550593417355
0.08,89.0,5.0,0.08,35.0,35.0,108.49999976023489,2.4215108718654372,0.30688846105343126,5.0,24.0,89.0,0.48731090950882616,41.3435877975399,3.4260530745532742,1.4033508726107686,0.9850459830053039,0.8877516455410881
0.08,89.0,6.0,0.08,35.0,35.0,108.49999981789355,2.3715741863745503,0.3041805055948425,6.0,24.0,89.0,0.4877452726346233,41.14122873631449,3.4543936043151153,1.38646217403094,0.9850805388269189,0.9264769377979025
0.08,89.0,7.0,0.08,35.0,35.0,108.49999977466256,2.322181892220557,0.30134809537258234,7.0,24.0,89.0,0.48817493519578836,40.93914707380184,3.482048342301444,1.3697169666592661,0.9851157314071707,0.9630353190087108
0.08,89.0,8.0,0.08,35.0,35.0,108.49999976379364,2.2735611539851703,0.29840258764686767,8.0,24.0,89.0,0.48859651529099435,40.73910119653303,3.50892456632667,1.353178076156133,0.9851512825366651,0.9974610757702981
0.08,89.0,9.0,0.08,35.0,35.0,108.49999981688599,2.225946136767782,0.2953579351903,9.0,24.0,89.0,0.4890068866280192,40.54275123451497,3.5349429670973707,1.3369108078038292,0.9851868948288256,1.029835605641555
0.08,89.0,10.0,0.08,35.0,35.0,108.49999982016531,2.179577404282433,0.29223166094070374,10.0,24.0,89.0,0.489403142423156,40.35170251273779,3.560039982447828,1.3209813192154105,0.9852222559314935,1.0602912560112085
0.08,89.0,11.0,0.08,35.0,35.0,108.4999997755886,2.1346975808328517,0.2890454133677453,11.0,24.0,89.0,0.48978264477718003,40.1675205678223,3.5841690073392867,1.3054541726078779,0.985257046850843,1.089008888751171
0.08,89.0,12.0,0.08,35.0,35.0,108.49999981902711,2.091542508607154,0.2858249070904628,12.0,24.0,89.0,0.49014313522557523,39.99171289172801,3.607300661949499,1.2903891578263122,0.9852909544432138,1.1162086001429672
0.08,89.0,13.0,0.08,35.0,35.0,108.49999997084208,2.0503285887846445,0.28259913969160716,13.0,24.0,89.0,0.49048286722005857,39.82568032826318,3.629422286068348,1.2758377804883063,0.9853236868797514,1.1421344741334503
0.08,89.0,14.0,0.08,35.0,35.0,108.4999998162288,2.0112373859191073,0.27939888398494545,14.0,24.0,89.0,0.4908007283496736,39.670644478585146,3.6505366212711934,1.2618400241420316,0.9853549903668004,1.1670347324086987
0.08,89.0,15.0,0.08,35.0,35.0,108.49999975339843,1.9744011731744626,0.276254681250212,15.0,24.0,89.0,0.49109630373977936,39.52757150408421,3.6706599330240115,1.2484221663163158,0.985384663790417,1.1911413785836176
0.08,90.0,5.0,0.08,35.0,35.0,108.4999997405318,2.372827864162629,0.2995519042573964,5.0,24.0,90.0,0.48703440546929994,41.242037371267415,3.4470008841828923,1.4154367972102913,0.9851283835392605,0.8550432731074324
0.08,90.0,6.0,0.08,35.0,35.0,108.49999974411749,2.328227932798298,0.2970681051861073,6.0,24.0,90.0,0.48742113074380383,41.064091911383926,3.4741319592384206,1.3981899211193531,0.9851586374780811,0.8964909648096435
0.08,90.0,7.0,0.08,35.0,35.0,108.49999977759624,2.28398589668637,0.29446705301018294,7.0,24.0,90.0,0.48780832712607797,40.885060532020006,3.500626005844418,1.3810994119422775,0.9851894915707065,0.9358091598668485
0.08,90.0,8.0,0.08,35.0,35.0,108.49999974693782,2.240322721771156,0.2917613336813354,8.0,24.0,90.0,0.48819232947358837,40.706802505187675,3.526397799357081,1.3642383201598933,0.9852206874913637,0.9730211956925485
0.08,90.0,9.0,0.08,35.0,35.0,108.49999974689112,2.1974751823500447,0.2889663215035945,9.0,24.0,90.0,0.48856969413288565,40.53110997502736,3.551374127442941,1.3476791678680609,0.9852519480333244,1.0082024107067602
0.08,90.0,10.0,0.08,35.0,35.0,108.49999974704207,2.155687530778097,0.2861006822856274,10.0,24.0,90.0,0.48893721880030405,40.35971437540265,3.575496263825072,1.3314916805699992,0.9852829852228682,1.0414785595686067
0.08,90.0,11.0,0.08,35.0,35.0,108.49999980548391,2.1152011831702544,0.28318641370517084,11.0,24.0,90.0,0.48929202235983527,40.19427032868495,3.598721217841926,1.3157401632213113,0.9853135113582552,1.0730186968228708
0.08,90.0,12.0,0.08,35.0,35.0,108.49999979564595,2.07624253001176,0.2802483438360626,12.0,24.0,90.0,0.4896316569854153,40.03631762334615,3.6210219878555305,1.3004807047246816,0.9853432521869777,1.1030230304271145
0.08,90.0,13.0,0.08,35.0,35.0,108.5,2.039009415787447,0.27731308938281846,13.0,24.0,90.0,0.4899542245179834,39.887225691676704,3.6423868498090033,1.2857585984762046,0.9853719609637217,1.1317067557851546
0.08,90.0,14.0,0.08,35.0,35.0,108.49999980301881,2.0036588878942796,0.2744076070130647,14.0,24.0,90.0,0.49025845464739315,39.748134230858646,3.662818134649488,1.2716064483293141,0.9853994309844222,1.1592829767480552
0.08,90.0,15.0,0.08,35.0,35.0,108.49999975689832,1.970297367873128,0.2715575635367555,15.0,24.0,90.0,0.49054373164948695,39.619900987011256,3.6823302930352813,1.258043425801687,0.9854255050254064,1.1859465978896206
0.08,91.0,5.0,0.08,35.0,35.0,108.4999997173829,2.329336943094375,0.2921757448212962,5.0,24.0,91.0,0.48661560508065027,41.18659080740443,3.4698402117913907,1.4281987782885057,0.9852074150464719,0.82842711597523
0.08,91.0,6.0,0.08,35.0,35.0,108.49999972565816,2.2891547154474585,0.2898978703827068,6.0,24.0,91.0,0.4869648649065504,41.02857936614992,3.495771265818172,1.4106900670192621,0.9852339267405938,0.8718255632390668
0.08,91.0,7.0,0.08,35.0,35.0,108.5,2.249302728061586,0.2875139891526073,7.0,24.0,91.0,0.48731770440724576,40.86891430182465,3.521108593910464,1.3933506523879406,0.9852609329846711,0.9132439151506158
0.08,91.0,8.0,0.08,35.0,35.0,108.49999972763142,2.209979782954821,0.2850378097797883,8.0,24.0,91.0,0.487670388023297,40.70949646629913,3.5457760714410433,1.3762591524680647,0.9852882023022697,0.9526913056909629
0.08,91.0,9.0,0.08,35.0,35.0,108.49999972850179,2.17140169393683,0.28248537420333386,9.0,24.0,91.0,0.48801944056234153,40.55214338504746,3.5697078680422893,1.3594913865008003,0.9853154899569483,0.9902252080537077
0.08,91.0,10.0,0.08,35.0,35.0,108.49999978928189,2.133789773774494,0.27987525165470045,10.0,24.0,91.0,0.48836166586711355,40.398581822627776,3.59285108789114,1.343117665273825,0.9853425467909671,1.0259480185105094
0.08,91.0,11.0,0.08,35.0,35.0,108.49999978962329,2.097358599050265,0.2772283184549166,11.0,24.0,91.0,0.48869421435514987,40.250422883492135,3.61516700497242,1.3272002476961782,0.9853691298312375,1.0599988426181355
0.08,91.0,12.0,0.08,35.0,35.0,108.49999979441552,2.062303458918611,0.27456710140874846,12.0,24.0,91.0,0.4890146754150291,40.10912155089581,3.63663124353471,1.3117910757104718,0.9853950137460656,1.092541352841326
0.08,91.0,13.0,0.08,35.0,35.0,108.5,2.0287888143248147,0.271914774607504,13.0,24.0,91.0,0.48932115996089465,39.97593013782617,3.6572331497307466,1.2969301149155215,0.9854200015787936,1.1237497154493579
0.08,91.0,14.0,0.08,35.0,35.0,108.49999972454539,1.9969389754558233,0.2692939558219107,14.0,24.0,91.0,0.4896123513917199,39.85185453771594,3.6769745417092485,1.2826445297889986,0.9854439333595706,1.1537945280793684
0.08,91.0,15.0,0.08,35.0,35.0,108.49999979629798,1.9668322745792708,0.26672551275470663,15.0,24.0,91.0,0.489887507145449,39.73762448622658,3.6958679377793864,1.2689489228614843,0.9854666913564764,1.1828309058342041
0.08,92.0,5.0,0.08,35.0,35.0,108.49999969067389,2.2887681444382504,0.2845877256406328,5.0,24.0,92.0,0.48604913832737456,41.17087532715154,3.4953072632139253,1.4422070005890595,0.9852850870825507,0.8063500340364276
0.08,92.0,6.0,0.08,35.0,35.0,108.49999969559917,2.2525111431509854,0.2825124661144874,6.0,24.0,92.0,0.48636603066602,41.03059055736659,3.520022411709399,1.4245200242598457,0.985308150150165,0.8512516246969695
0.08,92.0,7.0,0.08,35.0,35.0,108.49999978478458,2.216635535335727,0.2803444993498968,7.0,24.0,92.0,0.4866885683079528,40.88845841503234,3.544184628592367,1.4070123718042022,0.9853315808264552,0.8943803149386252
0.08,92.0,8.0,0.08,35.0,35.0,108.49999970544458,2.1813078327735456,0.27809815916291836,8.0,24.0,92.0,0.4870130015833575,40.7463976917438,3.5677281628307003,1.3897646330766158,0.9853551795757204,0.9357297460333146
0.08,92.0,9.0,0.08,35.0,35.0,108.49999970577674,2.146709741666265,0.27578933373935244,9.0,24.0,92.0,0.487335934956301,40.606199412082,3.5905955690511364,1.372852921142992,0.9853787407140445,0.9753336992461622
0.08,92.0,10.0,0.08,35.0,35.0,108.49999998826515,2.1130255301212983,0.27343548907290477,10.0,24.0,92.0,0.4876543127718066,40.46951971712952,3.6127403523748947,1.3563461181472183,0.9854020602923266,1.013262652948139
0.08,92.0,11.0,0.08,35.0,35.0,108.49999977033193,2.0804301782752215,0.271055358858574,11.0,24.0,92.0,0.4879654495533853,40.33785909021949,3.6341283312795234,1.3403035653874869,0.985424944663972,1.0496165847310208
0.08,92.0,12.0,0.08,35.0,35.0,108.49999977519002,2.049078516138414,0.2686683472920469,12.0,24.0,92.0,0.48826708058611756,40.21253339067701,3.6547378195527958,1.3247734332600132,0.9854472189001464,1.0845150347831596
0.08,92.0,13.0,0.08,35.0,35.0,108.49999995356177,2.0190963272058404,0.2662937209504888,13.0,24.0,92.0,0.48855740954181,40.09464220559154,3.674559132861034,1.309791764612997,0.9854687339946735,1.1180860889510953
0.08,92.0,14.0,0.08,35.0,35.0,108.49999970548286,1.9905741248661761,0.2639497424158085,14.0,24.0,92.0,0.48883513054398775,39.98504433660314,3.6935934519413327,1.2953824061751897,0.9854893719201026,1.150455980789814
0.08,92.0,15.0,0.08,35.0,35.0,108.49999970761897,1.9635641181525105,0.26165287756416467,15.0,24.0,92.0,0.4890994160044207,39.88434588850879,3.7118512816026366,1.2815577632744874,0.9855090480245207,1.1817406488803526
0.08,93.0,5.0,0.08,35.0,35.0,108.5,2.2493748267455373,0.2765994983651012,5.0,24.0,93.0,0.4853138879889316,41.19266885434311,3.524441287112569,1.4582295386205946,0.9853631626260392,0.7878359471650909
0.08,93.0,6.0,0.08,35.0,35.0,108.49999973743766,2.216803800855861,0.27473354394550176,6.0,24.0,93.0,0.4855999240960567,41.069412425055795,3.5479010793910724,1.4404368980856201,0.9853829196661572,0.833977705799557
0.08,93.0,7.0,0.08,35.0,35.0,108.49999975724383,2.1847036683672774,0.27278896598983476,7.0,24.0,93.0,0.48589319420127414,40.94425516456595,3.5708476244229965,1.422827511056946,0.9854029208714988,0.8785865719663001
0.08,93.0,8.0,0.08,35.0,35.0,108.49999971353111,2.1531997786698596,0.27077993440972487,8.0,24.0,93.0,0.48618991411551854,40.819121985947305,3.593227042523732,1.4054812147009759,0.9854230031229563,0.9216390052636371
0.08,93.0,9.0,0.08,35.0,35.0,108.49999968238748,2.1224308311661257,0.26872132285340555,9.0,24.0,93.0,0.48648679071597967,40.69575173751664,3.6149911944032733,1.3884724976107954,0.9854430033470793,0.9631412499856051
0.08,93.0,10.0,0.08,35.0,35.0,108.49999967865072,2.0925363606577787,0.26662865684584,10.0,24.0,93.0,0.4867809547752087,40.57569872476207,3.636100520299265,1.3718678853979926,0.9854627645900842,1.003127136400691
0.08,93.0,11.0,0.08,35.0,35.0,108.49999967934599,2.0636463001935885,0.26451785550398166,11.0,24.0,93.0,0.4870699351035002,40.46032595137576,3.656525544847259,1.3557240002520528,0.9854821418945262,1.0416532265726974
0.08,93.0,12.0,0.08,35.0,35.0,108.49999998507232,2.0358724958918155,0.2624048000081653,12.0,24.0,93.0,0.4873516582556744,40.35079307802975,3.676247296224843,1.3400863687358882,0.9855010075391779,1.078792084683535
0.08,93.0,13.0,0.08,35.0,35.0,108.49999974812863,2.0093024786815277,0.2603047997217489,13.0,24.0,93.0,0.4876244547699909,40.24804395425299,3.695256983699855,1.324988962379249,0.9855192550779228,1.1146248737112774
0.08,93.0,14.0,0.08,35.0,35.0,108.49999996051238,1.983995602999938,0.25823205619807016,14.0,24.0,93.0,0.48788705459380044,40.15280027575456,3.713555014732547,1.31045454806209,0.9855368017875301,1.1492343817396053
0.08,93.0,15.0,0.08,35.0,35.0,108.49999980494133,1.9599817839506728,0.2561991843644273,15.0,24.0,93.0,0.4881385684933216,40.06556179752703,3.7311498626715087,1.2964954987924262,0.9855535893505566,1.1826993706026567
0.08,94.0,5.0,0.08,35.0,35.0,108.49999967690208,2.2095573211534703,0.26797095198056525,5.0,24.0,94.0,0.4843698859576619,41.253097203627156,3.5588441631876213,1.47743415969428,0.9854434893660673,0.7722530699406333
0.08,94.0,6.0,0.08,35.0,35.0,108.49999992332584,2.1805947834272588,0.266328254505068,6.0,24.0,94.0,0.48462331400261055,41.14737771126963,3.580983139266571,1.4595961979517027,0.9854599969279249,0.8194828710090785
0.08,94.0,7.0,0.08,35.0,35.0,108.5,2.1522096556931203,0.2646208999595423,7.0,24.0,94.0,0.48488548840389684,41.0396843139917,3.602647739210643,1.4419356453781325,0.9854766423188134,0.8654407391016302
0.08,94.0,8.0,0.08,35.0,35.0,108.5,2.124476943888733,0.2628618849336513,8.0,24.0,94.0,0.4851525068281355,40.93194583610224,3.623798020017711,1.4245300519723474,0.9854933027214736,0.9100837389356915
0.08,94.0,9.0,0.08,35.0,35.0,108.5,2.0974856798244232,0.2610641987646085,9.0,24.0,94.0,0.48542113387175534,40.82584266911884,3.6443964527472685,1.4074516468648235,0.9855098590278418,0.953387894428052
0.08,94.0,10.0,0.08,35.0,35.0,108.5,2.071326821411722,0.2592407647747306,10.0,24.0,94.0,0.4856886664892806,40.722822730309055,3.6644111534240094,1.3907649440252248,0.985526199956969,0.9953480698739329
0.08,94.0,11.0,0.08,35.0,35.0,108.5,2.046084311068177,0.2574042986670567,11.0,24.0,94.0,0.48595284025977975,40.62411324496149,3.683817741372483,1.3745250604034855,0.9855422254099127,1.0359761508054337
0.08,94.0,12.0,0.08,35.0,35.0,108.5,2.0218286285355256,0.25556708462709354,12.0,24.0,94.0,0.48621177011048183,40.530728506702,3.7026000985186984,1.3587767675705773,0.9855578490752237,1.0752978595713127
0.08,94.0,13.0,0.08,35.0,35.0,108.49999975329226,1.9986125001294603,0.25374070117294883,13.0,24.0,94.0,0.4864639131399917,40.44347590775259,3.7207503264476447,1.3435542246318666,0.985573000184416,1.1133488234781588
0.08,94.0,14.0,0.08,35.0,35.0,108.49999968105851,1.9764685801630222,0.2519357458712922,14.0,24.0,94.0,0.4867080395650992,40.362963718999694,3.7382681428546025,1.3288813378315765,0.9855876243132614,1.1501706103665377
0.08,94.0,15.0,0.08,35.0,35.0,108.4999996896974,1.955408848238305,0.2501615908073225,15.0,24.0,94.0,0.4869432067516252,40.28961116636011,3.755159987804432,1.3147725289418395,0.9856016832728806,1.1858071752383952
0.08,95.0,5.0,0.08,35.0,35.0,108.49999988685715,2.1675039369777784,0.25835094353313853,5.0,24.0,95.0,0.48314897666965073,41.35678186278959,3.6012262433626927,1.5018257282633285,0.9855283802159035,0.7591728311925423
0.08,95.0,6.0,0.08,35.0,35.0,108.49999989641684,2.1421803970136772,0.25695084368233545,6.0,24.0,95.0,0.4833640833709753,41.270313165527234,3.6219465471534247,1.483985379272264,0.985541653974173,0.8074044325918805
0.08,95.0,7.0,0.08,35.0,35.0,108.49999991778645,2.1175483676112297,0.25549936692894454,7.0,24.0,95.0,0.4835897702752766,41.181637502406396,3.6422291531223916,1.4663023432867122,0.9855549824130904,0.8546412031393658
0.08,95.0,8.0,0.08,35.0,35.0,108.4999999384755,2.0936223948161374,0.2540071109493315,8.0,24.0,95.0,0.4838218438781913,41.09270196600629,3.662051579322283,1.4488520662117619,0.9855682862796057,0.9008188762271084
0.08,95.0,9.0,0.08,35.0,35.0,108.49999994827196,2.070436465243419,0.25248431713411673,9.0,24.0,95.0,0.4840569931388025,41.0051469554304,3.681389283881449,1.4317055794779596,0.9855814900875978,0.9458821148892033
0.08,95.0,10.0,0.08,35.0,35.0,108.49999999337895,2.048031583264941,0.2509408018519903,10.0,24.0,95.0,0.48429258276038833,40.92033748778106,3.700219577531408,1.4149272153829042,0.9855945248787067,0.9897867073306484
0.08,95.0,11.0,0.08,35.0,35.0,108.49999996393657,2.026447446626452,0.2493859161869167,11.0,24.0,95.0,0.48452648387122293,40.83939408454247,3.718524119366604,1.3985729643834444,0.9856073298678658,1.0325008858151732
0.08,95.0,12.0,0.08,35.0,35.0,108.49999992374549,2.0057169820436886,0.2478284885203919,12.0,24.0,95.0,0.48475694981219813,40.763219394606786,3.7362902241316704,1.3826895016277343,0.9856198533938916,1.0740055024255457
0.08,95.0,13.0,0.08,35.0,35.0,108.49999999810876,1.985862956183315,0.2462767396715181,13.0,24.0,95.0,0.48498253201537345,40.69252002642077,3.7535112947061955,1.3673138127266653,0.9856320533702956,1.1142931838410182
